time(us), stanley, env, control
31702235814, 2.187500, 24.875000, 24.062500
31705115814, 2.250000, 24.875000, 24.062500
31707995814, 2.250000, 24.875000, 24.062500
31710875814, 2.250000, 24.875000, 24.062500
31713755814, 2.187500, 24.875000, 24.062500
31716635814, 2.250000, 24.875000, 24.062500
31719515814, 2.250000, 24.875000, 24.062500
31722395814, 2.250000, 24.875000, 24.062500
31725275814, 2.250000, 24.875000, 24.062500
31728155814, 2.250000, 24.875000, 24.062500
31731035814, 2.250000, 24.875000, 24.062500
31733915814, 2.250000, 24.875000, 24.062500
31736795814, 2.250000, 24.875000, 24.062500
31739675814, 2.250000, 24.875000, 24.062500
31742555814, 2.250000, 24.875000, 24.062500
31745435814, 2.250000, 24.875000, 24.062500
31748315814, 2.250000, 24.875000, 24.062500
31751195814, 2.250000, 24.875000, 24.062500
31754075814, 2.250000, 24.875000, 24.062500
31756955814, 2.250000, 24.875000, 24.062500
31759835814, 2.250000, 24.875000, 24.062500
31762715814, 2.250000, 24.875000, 24.062500
31765595814, 2.250000, 24.875000, 24.062500
31768475814, 2.250000, 24.875000, 24.062500
31771355814, 2.250000, 24.875000, 24.062500
31774235814, 2.250000, 24.875000, 24.062500
31777115814, 2.250000, 24.875000, 24.062500
31779995814, 2.250000, 24.875000, 24.062500
31782875814, 2.250000, 24.875000, 24.062500
31785755814, 2.250000, 24.875000, 24.062500
31788635814, 2.250000, 24.937500, 24.062500
31791515814, 2.250000, 24.937500, 24.062500
31794395814, 2.250000, 24.937500, 24.062500
31797275814, 2.187500, 24.937500, 24.062500
31800155814, 2.250000, 24.875000, 24.062500
31803035814, 2.250000, 24.937500, 24.062500
31805915814, 2.250000, 24.937500, 24.062500
31808795814, 2.250000, 24.937500, 24.062500
31811675814, 2.250000, 24.937500, 24.062500
31814555814, 2.250000, 24.937500, 24.062500
31817435814, 2.250000, 24.937500, 24.062500
31820315814, 2.250000, 24.937500, 24.062500
31823195814, 2.250000, 24.937500, 24.062500
31826075814, 2.250000, 24.937500, 24.062500
31828955814, 2.250000, 24.937500, 24.062500
31831835814, 2.250000, 24.937500, 24.062500
31834715814, 2.250000, 24.937500, 24.062500
31837595814, 2.187500, 24.937500, 24.062500
31840475814, 2.250000, 24.937500, 24.062500
31843355814, 2.250000, 24.937500, 24.062500
31846235814, 2.250000, 24.937500, 24.062500
31849115814, 2.250000, 24.937500, 24.062500
31851995814, 2.250000, 24.875000, 24.062500
31854875814, 2.250000, 24.937500, 24.062500
31857755814, 2.250000, 24.937500, 24.062500
31860635814, 2.250000, 24.875000, 24.062500
31863515814, 2.250000, 24.937500, 24.062500
31866395814, 2.250000, 24.937500, 24.062500
31869275814, 2.250000, 24.875000, 24.062500
31872155814, 2.250000, 24.875000, 24.062500
31875035814, 2.250000, 24.937500, 24.062500
31877915814, 2.250000, 24.875000, 24.062500
31880795814, 2.250000, 24.875000, 24.062500
31883675814, 2.250000, 24.875000, 24.062500
31886555814, 2.250000, 24.875000, 24.062500
31889435814, 2.250000, 24.875000, 24.062500
31892315814, 2.250000, 24.937500, 24.062500
31895195814, 2.250000, 24.937500, 24.062500
31898075814, 2.250000, 24.937500, 24.062500
31900955814, 2.250000, 24.937500, 24.062500
31903835814, 2.250000, 24.937500, 24.062500
31906715814, 2.250000, 24.937500, 24.062500
31909595814, 2.250000, 24.937500, 24.062500
31912475814, 2.250000, 24.937500, 24.062500
31915355814, 2.250000, 24.937500, 24.125000
31918235814, 2.250000, 24.937500, 24.125000
31921115814, 2.250000, 24.937500, 24.125000
31923995814, 2.250000, 24.937500, 24.062500
31926875814, 2.250000, 24.937500, 24.062500
31929755814, 2.250000, 24.937500, 24.125000
31932635814, 2.250000, 24.937500, 24.125000
31935515814, 2.250000, 24.937500, 24.125000
31938395814, 2.250000, 24.937500, 24.125000
31941275814, 2.250000, 24.937500, 24.125000
31944155814, 2.250000, 24.937500, 24.125000
31947035814, 2.250000, 24.937500, 24.125000
31949915814, 2.250000, 24.937500, 24.125000
31952795814, 2.250000, 24.937500, 24.125000
31955675814, 2.250000, 24.937500, 24.125000
31958555814, 2.250000, 24.937500, 24.125000
31961435814, 2.250000, 24.937500, 24.062500
31964315814, 2.250000, 24.937500, 24.125000
31967195814, 2.250000, 24.937500, 24.125000
31970075814, 2.250000, 24.937500, 24.125000
31972955814, 2.250000, 24.937500, 24.125000
31975835814, 2.250000, 24.937500, 24.125000
31978715814, 2.250000, 24.937500, 24.125000
31981595814, 2.250000, 24.937500, 24.125000
31984475814, 2.250000, 24.937500, 24.125000
31987355814, 2.250000, 24.937500, 24.125000
31990235814, 2.250000, 24.937500, 24.125000
31993115814, 2.250000, 24.937500, 24.125000
31995995814, 2.250000, 24.937500, 24.125000
31998875814, 2.250000, 24.937500, 24.125000
32001755814, 2.250000, 24.937500, 24.125000
32004635814, 2.250000, 24.937500, 24.125000
32007515814, 2.250000, 24.937500, 24.125000
32010395814, 2.250000, 24.937500, 24.125000
32013275814, 2.250000, 24.937500, 24.125000
32016155814, 2.250000, 24.937500, 24.125000
32019035814, 2.250000, 24.937500, 24.125000
32021915814, 2.250000, 24.937500, 24.125000
32024795814, 2.250000, 24.937500, 24.125000
32027675814, 2.250000, 24.937500, 24.125000
32030555814, 2.250000, 24.937500, 24.125000
32033435814, 2.250000, 24.937500, 24.125000
32036315814, 2.312500, 25.000000, 24.125000
32039195814, 2.250000, 25.000000, 24.125000
32042075814, 2.250000, 24.937500, 24.125000
32044955814, 2.250000, 24.937500, 24.125000
32047835814, 2.250000, 24.937500, 24.125000
32050715814, 2.312500, 24.937500, 24.125000
32053595814, 2.250000, 25.000000, 24.125000
32056475814, 2.250000, 25.000000, 24.125000
32059355814, 2.250000, 25.000000, 24.125000
32062235814, 2.250000, 24.937500, 24.125000
32065115814, 2.250000, 25.000000, 24.125000
32067995814, 2.250000, 25.000000, 24.125000
32070875814, 2.250000, 24.937500, 24.125000
32073755814, 2.312500, 24.937500, 24.125000
32076635814, 2.250000, 24.937500, 24.125000
32079515814, 2.312500, 25.000000, 24.125000
32082395814, 2.250000, 25.000000, 24.125000
32085275814, 2.250000, 25.000000, 24.125000
32088155814, 2.250000, 24.937500, 24.125000
32091035814, 2.250000, 24.937500, 24.125000
32093915814, 2.250000, 25.000000, 24.125000
32096795814, 2.312500, 25.000000, 24.125000
32099675814, 2.250000, 25.000000, 24.125000
32102555814, 2.250000, 25.000000, 24.125000
32105435814, 2.250000, 25.000000, 24.125000
32108315814, 2.250000, 25.000000, 24.125000
32111195814, 2.250000, 25.000000, 24.125000
32114075814, 2.250000, 25.000000, 24.125000
32116955814, 2.250000, 25.000000, 24.125000
32119835814, 2.250000, 25.000000, 24.125000
32122715814, 2.312500, 25.000000, 24.125000
32125595814, 2.250000, 25.000000, 24.125000
32128475814, 2.250000, 25.000000, 24.125000
32131355814, 2.312500, 25.000000, 24.125000
32134235814, 2.250000, 25.000000, 24.125000
32137115814, 2.250000, 25.000000, 24.125000
32139995814, 2.250000, 25.000000, 24.125000
32142875814, 2.250000, 25.000000, 24.125000
32145755814, 2.250000, 25.000000, 24.125000
32148635814, 2.250000, 25.000000, 24.125000
32151515814, 2.250000, 25.000000, 24.125000
32154395814, 2.250000, 25.000000, 24.125000
32157275814, 2.312500, 25.000000, 24.125000
32160155814, 2.250000, 25.000000, 24.125000
32163035814, 2.250000, 25.000000, 24.125000
32165915814, 2.312500, 25.000000, 24.125000
32168795814, 2.250000, 25.000000, 24.125000
32171675814, 2.312500, 25.000000, 24.125000
32174555814, 2.250000, 25.000000, 24.125000
32177435814, 2.250000, 25.000000, 24.187500
32180315814, 2.250000, 25.000000, 24.125000
32183195814, 2.250000, 25.000000, 24.125000
32186075814, 2.250000, 25.000000, 24.187500
32188955814, 2.250000, 25.000000, 24.125000
32191835814, 2.250000, 25.000000, 24.187500
32194715814, 2.250000, 25.000000, 24.187500
32197595814, 2.312500, 25.000000, 24.125000
32200475814, 2.250000, 25.000000, 24.187500
32203355814, 2.250000, 25.000000, 24.187500
32206235814, 2.250000, 25.000000, 24.187500
32209115814, 2.250000, 25.000000, 24.187500
32211995814, 2.250000, 25.000000, 24.125000
32214875814, 2.312500, 25.000000, 24.187500
32217755814, 2.312500, 25.000000, 24.187500
32220635814, 2.250000, 25.000000, 24.187500
32223515814, 2.312500, 25.000000, 24.187500
32226395814, 2.312500, 25.000000, 24.187500
32229275814, 2.250000, 25.000000, 24.187500
32232155814, 2.250000, 25.000000, 24.187500
32235035814, 2.312500, 25.000000, 24.187500
32237915814, 2.250000, 25.000000, 24.187500
32240795814, 2.250000, 25.000000, 24.187500
32243675814, 2.250000, 25.000000, 24.187500
32246555814, 2.312500, 25.000000, 24.187500
32249435814, 2.250000, 25.000000, 24.187500
32252315814, 2.312500, 25.000000, 24.187500
32255195814, 2.250000, 25.000000, 24.187500
32258075814, 2.312500, 25.000000, 24.187500
32260955814, 2.312500, 25.000000, 24.187500
32263835814, 2.312500, 25.000000, 24.187500
32266715814, 2.312500, 25.000000, 24.187500
32269595814, 2.250000, 25.000000, 24.187500
32272475814, 2.312500, 25.000000, 24.187500
32275355814, 2.250000, 25.000000, 24.187500
32278235814, 2.312500, 25.000000, 24.187500
32281115814, 2.250000, 25.000000, 24.187500
32283995814, 2.250000, 25.000000, 24.187500
32286875814, 2.250000, 25.000000, 24.187500
32289755814, 2.250000, 25.000000, 24.187500
32292635814, 2.312500, 25.000000, 24.187500
32295515814, 2.312500, 25.000000, 24.187500
32298395814, 2.250000, 25.000000, 24.187500
32301275814, 2.312500, 25.000000, 24.187500
32304155814, 2.250000, 25.000000, 24.187500
32307035814, 2.250000, 25.000000, 24.187500
32309915814, 2.250000, 25.000000, 24.187500
32312795814, 2.250000, 25.062500, 24.187500
32315675814, 2.250000, 25.062500, 24.187500
32318555814, 2.250000, 25.000000, 24.187500
32321435814, 2.312500, 25.000000, 24.187500
32324315814, 2.312500, 25.062500, 24.187500
32327195814, 2.312500, 25.062500, 24.187500
32330075814, 2.312500, 25.062500, 24.187500
32332955814, 2.250000, 25.062500, 24.187500
32335835814, 2.250000, 25.062500, 24.187500
32338715814, 2.250000, 25.062500, 24.187500
32341595814, 2.312500, 25.062500, 24.187500
32344475814, 2.312500, 25.062500, 24.187500
32347355814, 2.312500, 25.062500, 24.187500
32350235814, 2.250000, 25.062500, 24.187500
32353115814, 2.312500, 25.062500, 24.187500
32355995814, 2.312500, 25.062500, 24.187500
32358875814, 2.312500, 25.062500, 24.187500
32361755814, 2.250000, 25.062500, 24.187500
32364635814, 2.312500, 25.062500, 24.187500
32367515814, 2.312500, 25.062500, 24.187500
32370395814, 2.312500, 25.062500, 24.187500
32373275814, 2.250000, 25.062500, 24.187500
32376155814, 2.312500, 25.062500, 24.187500
32379035814, 2.312500, 25.062500, 24.187500
32381915814, 2.312500, 25.062500, 24.187500
32384795814, 2.312500, 25.062500, 24.187500
32387675814, 2.250000, 25.062500, 24.187500
32390555814, 2.312500, 25.062500, 24.187500
32393435814, 2.312500, 25.062500, 24.187500
32396315814, 2.312500, 25.062500, 24.187500
32399195814, 2.312500, 25.062500, 24.187500
32402075814, 2.312500, 25.062500, 24.187500
32404955814, 2.312500, 25.062500, 24.187500
32407835814, 2.312500, 25.062500, 24.187500
32410715814, 2.312500, 25.062500, 24.187500
32413595814, 2.250000, 25.062500, 24.187500
32416475814, 2.312500, 25.062500, 24.187500
32419355814, 2.312500, 25.062500, 24.187500
32422235814, 2.312500, 25.062500, 24.250000
32425115814, 2.312500, 25.062500, 24.187500
32427995814, 2.312500, 25.062500, 24.250000
32430875814, 2.312500, 25.062500, 24.250000
32433755814, 2.250000, 25.062500, 24.250000
32436635814, 2.312500, 25.062500, 24.187500
32439515814, 2.312500, 25.062500, 24.187500
32442395814, 2.312500, 25.062500, 24.187500
32445275814, 2.312500, 25.062500, 24.187500
32448155814, 2.312500, 25.062500, 24.250000
32451035814, 2.312500, 25.062500, 24.250000
32453915814, 2.312500, 25.062500, 24.250000
32456795814, 2.312500, 25.062500, 24.187500
32459675814, 2.312500, 25.062500, 24.250000
32462555814, 2.312500, 25.062500, 24.187500
32465435814, 2.250000, 25.062500, 24.250000
32468315814, 2.312500, 25.062500, 24.250000
32471195814, 2.312500, 25.062500, 24.250000
32474075814, 2.312500, 25.062500, 24.250000
32476955814, 2.312500, 25.062500, 24.250000
32479835814, 2.250000, 25.062500, 24.250000
32482715814, 2.312500, 25.062500, 24.250000
32485595814, 2.312500, 25.062500, 24.250000
32488475814, 2.312500, 25.062500, 24.250000
32491355814, 2.312500, 25.062500, 24.250000
32494235814, 2.312500, 25.062500, 24.250000
32497115814, 2.312500, 25.062500, 24.250000
32499995814, 2.312500, 25.062500, 24.250000
32502875814, 2.312500, 25.062500, 24.250000
32505755814, 2.312500, 25.062500, 24.250000
32508635814, 2.312500, 25.062500, 24.250000
32511515814, 2.312500, 25.062500, 24.250000
32514395814, 2.312500, 25.125000, 24.250000
32517275814, 2.312500, 25.125000, 24.250000
32520155814, 2.312500, 25.125000, 24.250000
32523035814, 2.312500, 25.125000, 24.250000
32525915814, 2.312500, 25.125000, 24.250000
32528795814, 2.312500, 25.125000, 24.250000
32531675814, 2.312500, 25.125000, 24.250000
32534555814, 2.312500, 25.125000, 24.250000
32537435814, 2.312500, 25.125000, 24.250000
32540315814, 2.312500, 25.125000, 24.250000
32543195814, 2.312500, 25.125000, 24.250000
32546075814, 2.312500, 25.125000, 24.250000
32548955814, 2.312500, 25.125000, 24.250000
32551835814, 2.312500, 25.125000, 24.250000
32554715814, 2.312500, 25.125000, 24.250000
32557595814, 2.312500, 25.125000, 24.250000
32560475814, 2.312500, 25.125000, 24.250000
32563355814, 2.312500, 25.125000, 24.250000
32566235814, 2.312500, 25.125000, 24.250000
32569115814, 2.312500, 25.125000, 24.250000
32571995814, 2.312500, 25.125000, 24.250000
32574875814, 2.312500, 25.125000, 24.250000
32577755814, 2.312500, 25.125000, 24.250000
32580635814, 2.312500, 25.125000, 24.250000
32583515814, 2.312500, 25.125000, 24.250000
32586395814, 2.312500, 25.125000, 24.250000
32589275814, 2.312500, 25.125000, 24.250000
32592155814, 2.312500, 25.125000, 24.250000
32595035814, 2.312500, 25.125000, 24.250000
32597915814, 2.312500, 25.125000, 24.250000
32600795814, 2.312500, 25.125000, 24.250000
32603675814, 2.312500, 25.125000, 24.250000
32606555814, 2.312500, 25.125000, 24.250000
32609435814, 2.312500, 25.125000, 24.250000
32612315814, 2.312500, 25.125000, 24.250000
32615195814, 2.312500, 25.125000, 24.250000
32618075814, 2.312500, 25.125000, 24.250000
32620955814, 2.312500, 25.125000, 24.250000
32623835814, 2.312500, 25.125000, 24.250000
32626715814, 2.312500, 25.125000, 24.250000
32629595814, 2.312500, 25.125000, 24.250000
32632475814, 2.312500, 25.125000, 24.250000
32635355814, 2.312500, 25.125000, 24.250000
32638235814, 2.312500, 25.125000, 24.250000
32641115814, 2.312500, 25.125000, 24.250000
32643995814, 2.312500, 25.125000, 24.250000
32646875814, 2.312500, 25.125000, 24.250000
32649755814, 2.312500, 25.125000, 24.250000
32652635814, 2.312500, 25.125000, 24.250000
32655515814, 2.312500, 25.125000, 24.250000
32658395814, 2.312500, 25.125000, 24.250000
32661275814, 2.312500, 25.125000, 24.250000
32664155814, 2.312500, 25.125000, 24.250000
32667035814, 2.312500, 25.125000, 24.250000
32669915814, 2.312500, 25.125000, 24.250000
32672795814, 2.312500, 25.125000, 24.250000
32675675814, 2.312500, 25.125000, 24.250000
32678555814, 2.312500, 25.125000, 24.250000
32681435814, 2.312500, 25.125000, 24.250000
32684315814, 2.312500, 25.125000, 24.250000
32687195814, 2.312500, 25.125000, 24.250000
32690075814, 2.312500, 25.125000, 24.250000
32692955814, 2.312500, 25.125000, 24.250000
32695835814, 2.312500, 25.125000, 24.250000
32698715814, 2.312500, 25.125000, 24.312500
32701595814, 2.312500, 25.125000, 24.250000
32704475814, 2.312500, 25.125000, 24.312500
32707355814, 2.312500, 25.125000, 24.250000
32710235814, 2.312500, 25.125000, 24.250000
32713115814, 2.312500, 25.125000, 24.250000
32715995814, 2.312500, 25.125000, 24.312500
32718875814, 2.312500, 25.125000, 24.250000
32721755814, 2.312500, 25.125000, 24.250000
32724635814, 2.312500, 25.125000, 24.312500
32727515814, 2.312500, 25.125000, 24.312500
32730395814, 2.312500, 25.125000, 24.312500
32733275814, 2.312500, 25.125000, 24.312500
32736155814, 2.312500, 25.125000, 24.250000
32739035814, 2.312500, 25.125000, 24.312500
32741915814, 2.312500, 25.187500, 24.312500
32744795814, 2.312500, 25.125000, 24.312500
32747675814, 2.312500, 25.187500, 24.312500
32750555814, 2.312500, 25.187500, 24.312500
32753435814, 2.312500, 25.125000, 24.312500
32756315814, 2.312500, 25.187500, 24.250000
32759195814, 2.312500, 25.125000, 24.312500
32762075814, 2.312500, 25.187500, 24.250000
32764955814, 2.312500, 25.187500, 24.312500
32767835814, 2.312500, 25.187500, 24.312500
32770715814, 2.312500, 25.187500, 24.312500
32773595814, 2.312500, 25.187500, 24.312500
32776475814, 2.375000, 25.125000, 24.312500
32779355814, 2.312500, 25.125000, 24.312500
32782235814, 2.312500, 25.125000, 24.312500
32785115814, 2.312500, 25.125000, 24.250000
32787995814, 2.312500, 25.125000, 24.312500
32790875814, 2.312500, 25.125000, 24.312500
32793755814, 2.312500, 25.187500, 24.312500
32796635814, 2.312500, 25.125000, 24.312500
32799515814, 2.312500, 25.187500, 24.312500
32802395814, 2.312500, 25.187500, 24.312500
32805275814, 2.312500, 25.125000, 24.312500
32808155814, 2.312500, 25.125000, 24.312500
32811035814, 2.312500, 25.187500, 24.312500
32813915814, 2.312500, 25.187500, 24.312500
32816795814, 2.312500, 25.187500, 24.312500
32819675814, 2.312500, 25.187500, 24.312500
32822555814, 2.312500, 25.125000, 24.312500
32825435814, 2.312500, 25.187500, 24.312500
32828315814, 2.312500, 25.125000, 24.312500
32831195814, 2.312500, 25.125000, 24.312500
32834075814, 2.312500, 25.125000, 24.312500
32836955814, 2.312500, 25.125000, 24.312500
32839835814, 2.312500, 25.125000, 24.312500
32842715814, 2.312500, 25.125000, 24.312500
32845595814, 2.312500, 25.125000, 24.312500
32848475814, 2.312500, 25.187500, 24.312500
32851355814, 2.312500, 25.187500, 24.312500
32854235814, 2.312500, 25.187500, 24.312500
32857115814, 2.312500, 25.187500, 24.312500
32859995814, 2.312500, 25.187500, 24.312500
32862875814, 2.312500, 25.187500, 24.312500
32865755814, 2.312500, 25.187500, 24.312500
32868635814, 2.312500, 25.187500, 24.312500
32871515814, 2.312500, 25.187500, 24.312500
32874395814, 2.312500, 25.187500, 24.312500
32877275814, 2.312500, 25.187500, 24.312500
32880155814, 2.312500, 25.187500, 24.312500
32883035814, 2.312500, 25.187500, 24.312500
32885915814, 2.312500, 25.187500, 24.312500
32888795814, 2.312500, 25.187500, 24.312500
32891675814, 2.312500, 25.187500, 24.312500
32894555814, 2.312500, 25.187500, 24.312500
